name,val
0.353515625,-46.98936625586935
0.3544921875,-47.37319567517161
0.35546875,-47.848550152343485
0.3564453125,-48.43359852718911
0.357421875,-49.1571334489479
0.3583984375,-50.06747052788013
0.359375,-51.25373053463153
0.3603515625,-52.90823461165467
0.361328125,-55.589490433864356
0.3623046875,-63.44124209997544
0.36328125,-57.512200831817026
0.3642578125,-54.10330737496477
0.365234375,-52.31894347135178
0.3662109375,-51.14906339574376
0.3671875,-50.3132186981102
0.3681640625,-49.69307237399186
0.369140625,-49.22778885180386
0.3701171875,-48.88228580577095
0.37109375,-48.63485662889714
0.3720703125,-48.471536556015934
0.373046875,-48.38326324411569
0.3740234375,-48.364354605466076
0.375,-48.411680755789874
0.3759765625,-48.524248646224
0.376953125,-48.70307541018686
0.3779296875,-48.95131503596106
0.37890625,-49.27467374994818
0.3798828125,-49.68223808969971
0.380859375,-50.18799708797403
0.3818359375,-50.8136817087387
0.3828125,-51.594398743877996
0.3837890625,-52.5910083712019
0.384765625,-53.92187232967177
0.3857421875,-55.8674639894084
0.38671875,-59.43785417206814
0.3876953125,-65.52868644568163
0.388671875,-57.83904558276576
0.3896484375,-55.32024617671147
0.390625,-53.82857014972994
0.3916015625,-52.80553619016207
0.392578125,-52.05884980021289
0.3935546875,-51.49941721739368
0.39453125,-51.078950179347956
0.3955078125,-50.768683778243904
0.396484375,-50.55047732822729
0.3974609375,-50.41257324658126
0.3984375,-50.347395769845456
0.3994140625,-50.35035574243867
0.400390625,-50.419210183742436
0.4013671875,-50.55377148799218
0.40234375,-50.75588236272161
0.4033203125,-51.02964959705524
0.404296875,-51.38200313509566
0.4052734375,-51.82375498796048
0.40625,-52.37154316487795
0.4072265625,-53.051530801813
0.408203125,-53.90701219559606
0.4091796875,-55.01605302761235
0.41015625,-56.54072645371368
0.4111328125,-58.915865027390936
0.412109375,-64.41292179366283
0.4130859375,-62.730351340625134
0.4140625,-58.57100054755528
0.4150390625,-56.58495942751142
0.416015625,-55.31661526861307
0.4169921875,-54.41990871986178
0.41796875,-53.7569562848751
0.4189453125,-53.25903042502133
0.419921875,-52.887235076518365
0.4208984375,-52.61777808595748
0.421875,-52.43543946030705
0.4228515625,-52.33033503993661
0.423828125,-52.296197309052985
0.4248046875,-52.32943823485171
0.42578125,-52.428664900943325
0.4267578125,-52.594500320775396
0.427734375,-52.829658937496646
0.4287109375,-53.13929777685011
0.4296875,-53.53174616923618
0.4306640625,-54.019854461817815
0.431640625,-54.6234914383473
0.4326171875,-55.37442346056865
0.43359375,-56.3267804650824
0.4345703125,-57.5829364364208
0.435546875,-59.373670121215156
0.4365234375,-62.43653564371435
0.4375,-144.21724316495633
0.4384765625,-62.609367441080856
0.439453125,-59.719403869713844
0.4404296875,-58.10171251263075
0.44140625,-57.018809961583926
0.4423828125,-56.23998875008453
0.443359375,-55.66294698129218
0.4443359375,-55.233627816565225
0.4453125,-54.92033921359099
0.4462890625,-54.70328815924682
0.447265625,-54.56970178295777
0.4482421875,-54.51133017313665
0.44921875,-54.52309793021023
0.4501953125,-54.60237473969134
0.451171875,-54.74862452624304
0.4521484375,-54.963330269158206
0.453125,-55.250173564160235
0.4541015625,-55.61551936654177
0.455078125,-56.06935357819921
0.4560546875,-56.62700270243688
0.45703125,-57.31237069103141
0.4580078125,-58.16447123375515
0.458984375,-59.25215598384246
0.4599609375,-60.713439725752124
0.4609375,-62.89452100321655
0.4619140625,-67.25116063451816
0.462890625,-69.13342637212969
0.4638671875,-63.838640183396095
0.46484375,-61.66852834903941
0.4658203125,-60.35183240687345
0.466796875,-59.4539295532624
0.4677734375,-58.8129735022778
0.46875,-58.35114476775051
0.4697265625,-58.025416930817
0.470703125,-57.809919493714574
0.4716796875,-57.688335127152996
0.47265625,-57.65020454707168
0.4736328125,-57.68898735704731
0.474609375,-57.80100868566593
0.4755859375,-57.98490674640227
0.4765625,-58.24140727648093
0.4775390625,-58.57335835016477
0.478515625,-58.986032900651836
0.4794921875,-59.487784111021924
0.48046875,-60.09125893128089
0.4814453125,-60.815622223758375
0.482421875,-61.69082721082623
0.4833984375,-62.76655220103215
0.484375,-64.13353174965953
0.4853515625,-65.98601654344091
0.486328125,-68.88484724334256
0.4873046875,-76.97662302025904
0.48828125,-71.31360118229134
0.4892578125,-68.20119866108197
0.490234375,-66.74956064816836
0.4912109375,-65.95623477579284
0.4921875,-65.5510616065183
0.4931640625,-65.43013518116052
0.494140625,-65.55376111732384
0.4951171875,-65.91964056533105
0.49609375,-66.56099740830327
0.4970703125,-67.5668539974585
0.498046875,-69.15937362189995
0.4990234375,-72.07072401319182
